code	url	product_name	brands_tags	stores	owner	labels_tags	nutriscore_score	nutriscore_grade	quantity	fat_100g	saturated_fat_100g	sugars_100g	proteins_100g	carbohydrates_100g	energy_100g	salt_100g	sodium_100g	computed_energy_100g	organic	level_salt	level_saturated_fat	level_sugars	level_fat	vegan	vegetarian	palm_oil
2201273026768	http://world-en.openfoodfacts.org/product/2201273026768/escalope-extrafine-de-dinde	Escalope extrafine de dinde	NA	NA	NA	NA	-4	a	NA	2	0.69999998807907	0	25	0	477	0.10000000149012	0.040000000596048	499	NA	l	l	l	l			
2614156025459	http://world-en.openfoodfacts.org/product/2614156025459/escalope-extra-fine-de-dinde-le-gaulois	Escalope Extra-fine de dinde	le-gaulois	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.1	0.4	0	25	0	460	0.16	0.064	465.7	f	l	l	l	l			
2201275017849	http://world-en.openfoodfacts.org/product/2201275017849/escalope-extrafine-de-dinde-monoprix	Escalope Extrafine de dinde	monoprix	Monoprix	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	0.9	0.3	0	25	0	452	0.15	0.06	458.3	f	l	l	l	l	f	f	f
2201273031168	http://world-en.openfoodfacts.org/product/2201273031168/escalope-extrafine-de-dinde-monoprix	Escalope Extrafine De Dinde	monoprix	Monoprix	NA	NA	-4	a	NA	2	0.7	0	25	0	477	0.1	0.04	499	NA	l	l	l	l			
2264817044741	http://world-en.openfoodfacts.org/product/2264817044741/escalope-extra-fine-de-dinde-le-gaulois	Escalope Extra Fine de dinde	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.3	0.4	0	24	0	452	0.15	0.06	456.1	f	l	l	l	l			
3266980003098	http://world-en.openfoodfacts.org/product/3266980003098/escalope-extra-fine-de-dinde-le-gaulois	Escalope Extra-Fine de dinde	le-gaulois	Carrefour, carrefour.fr	NA	en:french-meat,en:no-gmos,en:french-poultry,en:nutriscore,en:nutriscore-grade-a,fr:triman	-4	a	240 g	1.3	0.4	0	24	0	456	0.15	0.06	456.1	f	l	l	l	l			
2614156031092	http://world-en.openfoodfacts.org/product/2614156031092/escalope-extra-fine-de-dinde-le-gaulois	Escalope Extra-Fine de dinde	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.3	0.4	0	24	0	452	0.15	0.06	456.1	f	l	l	l	l			
2614156027095	http://world-en.openfoodfacts.org/product/2614156027095/escalope-extra-fine-de-dinde-le-gaulois	Escalope Extra-Fine de Dinde	le-gaulois	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.3	0.4	0	24	0	452	0.13	0.052	456.1	f	l	l	l	l	f	f	f
0253073015819	http://world-en.openfoodfacts.org/product/0253073015819/escalope-extra-fine-de-poulet-blanc-u	Escalope extra fine de poulet blanc	u	Magasins U	NA	fr:bleu-blanc-coeur	-4	a	NA	1.2999999523163	0.40000000596046	0.40000000596046	23	0.40000000596046	439	0.10999999940395	0.04399999976158	445.89999833703092	f	l	l	l	l			
2600487011612	http://world-en.openfoodfacts.org/product/2600487011612/escalope-extra-fine-dinde-auchan	Escalope extra fine dinde	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry,fr:produit-certifie	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	f	l	l	l	l			
2600487008667	http://world-en.openfoodfacts.org/product/2600487008667/escalope-extra-fine-dinde	Escalope extra fine dinde	NA	NA	NA	fr:label-rouge	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	f	l	l	l	l			
2600281009310	http://world-en.openfoodfacts.org/product/2600281009310/escalope-extra-fine-dinde-auchan	Escalope extra fine Dinde	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry	-4	a	NA	0.8	0.4	0.5	25	0.5	456	0.1	0.04	463.1	f	l	l	l	l			
2600487014101	http://world-en.openfoodfacts.org/product/2600487014101/escalope-extra-fine-dinde	Escalope extra fine Dinde	NA	Auchan	NA	en:french-meat,en:french-poultry,fr:label-rouge	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	f	l	l	l	l			
2600281015281	http://world-en.openfoodfacts.org/product/2600281015281/escalope-extra-fine-dinde	Escalope Extra Fine (Dinde)	NA	NA	NA	NA	-4	a	NA	0.8	0.4	0.5	25	0.5	456	0.1	0.04	463.1	NA	l	l	l	l			
2860126023295	http://world-en.openfoodfacts.org/product/2860126023295/escalope-extra-fines-de-dinde-marque-repere	Escalope extra fines de dinde	marque-repere	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l			
2860129030962	http://world-en.openfoodfacts.org/product/2860129030962/escalope-extra-fines-de-dinde	Escalope extra fines de dinde	NA	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l			
0253073019886	http://world-en.openfoodfacts.org/product/0253073019886/escalope-extra-fines-de-poulet-blanc	Escalope extra fines de poulet blanc	NA	NA	NA	fr:bleu-blanc-coeur	-4	a	NA	1.3	0.4	0	23	0	435	0.11	0.044	439.1	f	l	l	l	l	f	f	f
0253088018966	http://world-en.openfoodfacts.org/product/0253088018966/escalope-extra-fines-de-poulet-jaune	Escalope extra fines de poulet jaune	NA	NA	NA	fr:bleu-blanc-coeur	-4	a	NA	1.3	0.4	0	23	0	435	0.1	0.04	439.1	f	l	l	l	l			
2201273030376	http://world-en.openfoodfacts.org/product/2201273030376/escalope-extrarafine-de-dinde-monoprix	escalope extrarafine de dinde	monoprix	Monoprix	NA	en:french-meat,en:french-poultry,en:green-dot,fr:bleu-blanc-coeur	-4	a	NA	2	0.7	0	25	0	477	0.1	0.04	499	f	l	l	l	l	f	f	f
2431638021521	http://world-en.openfoodfacts.org/product/2431638021521/escalope-extra-tendre-le-gaulois	Escalope extra tendre	le-gaulois	NA	NA	en:french-meat,en:french-poultry	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l			
2431638024607	http://world-en.openfoodfacts.org/product/2431638024607/escalope-extra-tendre-le-gaulois	Escalope Extra tendre	le-gaulois	NA	NA	en:french-meat,en:french-poultry	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l			
0215521035756	http://world-en.openfoodfacts.org/product/0215521035756/escalope-fine-de-dinde-maitre-coq	Escalope fine de dinde	maitre-coq	NA	NA	en:nutriscore	-4	a	NA	1	0.3	0	24	0	439	0.19	0.076	445	f	l	l	l	l	f	f	f
2201275019157	http://world-en.openfoodfacts.org/product/2201275019157/escalope-fine-de-dinde-monoprix	Escalope fine de dinde	monoprix	Monoprix	NA	NA	-4	a	NA	2	0.7	0	25	0	477	0.1	0.04	499	NA	l	l	l	l			
3266980303198	http://world-en.openfoodfacts.org/product/3266980303198/escalope-fine-de-dinde-x1-s-at-le-gaulois	escalope fine de dinde x1 s/at	le-gaulois	NA	org-groupe-ldc	NA	-4	a	NA	1.1	0.4	0	24	0	449	0.16	0.064	448.7	NA	l	l	l	l			
2487388014375	http://world-en.openfoodfacts.org/product/2487388014375/escalope-fine-de-poulet-le-gaulois	Escalope fine de poulet	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	0	b	NA	11	3.2	0	18	0	715	0.22	0.088	713	f	l	m	l	m			
2487388018243	http://world-en.openfoodfacts.org/product/2487388018243/escalope-fine-de-poulet-le-gaulois	Escalope fine de poulet	le-gaulois	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.8	0.5	0	23	0	458	0.13	0.052	457.6	f	l	l	l	l	f	f	f
2487388019615	http://world-en.openfoodfacts.org/product/2487388019615/escalope-fine-de-poulet-le-gaulois	Escalope fine de poulet	le-gaulois	NA	NA	en:nutriscore,en:nutriscore-grade-a	0	b	NA	11	3.2	0.1	18	0.1	715	0.22	0.088	714.7	f	l	m	l	m			
2846078022371	http://world-en.openfoodfacts.org/product/2846078022371/escalope-fine-de-poulet-au-poivre	Escalope fine de poulet au poivre	NA	NA	NA	en:french-meat,en:french-poultry	2	b	NA	3	0.6	0.5	22.5	0.5	490	1.36	0.544	502.0	f	m	l	l	m			
2447040026306	http://world-en.openfoodfacts.org/product/2447040026306/escalope-gourmande-de-poulet	Escalope gourmande de poulet	NA	NA	NA	en:nutriscore	-4	a	NA	2.3	0.7	0.1	23	0.1	478	0.1	0.04	477.8	f	l	l	l	l			
2276755018692	http://world-en.openfoodfacts.org/product/2276755018692/escalope-le-gaulois	Escalope le gaulois	le-gaulois	Leclerc	NA	en:french-meat,en:no-gmos,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	2	2.1	0.5	0	22	0	448	0.15	0.06	451.7	f	l	l	l	l	f	f	f
2431638020203	http://world-en.openfoodfacts.org/product/2431638020203/escalope-le-gaulois-extra-tendre	Escalope le gaulois extra tendre	le-gaulois	NA	NA	en:french-meat,en:french-poultry	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l			
0217217026963	http://world-en.openfoodfacts.org/product/0217217026963/escalope-les-milanaises-le-gaulois	Escalope Les Milanaises	le-gaulois	NA	NA	en:french-meat,en:french-poultry	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	f	m	l	l	l			
2431638028995	http://world-en.openfoodfacts.org/product/2431638028995/escalope-l-extra-tendre-le-gaulois	Escalope l'Extra Tendre	le-gaulois	NA	NA	en:french-meat,en:french-poultry	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l			
2839129011721	http://world-en.openfoodfacts.org/product/2839129011721/escalope-milanaise-aia	Escalope milanaise	aia	NA	NA	en:halal	4	c	NA	13	2.2	0.6	15	12	941	1.3	0.52	940	f	m	m	l	m	f	f	
2431641025523	http://world-en.openfoodfacts.org/product/2431641025523/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	en:french-meat,en:french-poultry	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	f	m	l	l	l			
0217217014762	http://world-en.openfoodfacts.org/product/0217217014762/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	en:french-meat,en:french-poultry	-1	a	NA	0.8	0.01	1.9	22	5.8	506	0.7	0.28	502.2	f	m	l	l	l			
0217217022248	http://world-en.openfoodfacts.org/product/0217217022248/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	en:french-meat,en:french-poultry	-1	a	NA	0.8	0.8	1.9	22	5.8	506	0.7	0.28	502.2	f	m	l	l	l			
2431641031623	http://world-en.openfoodfacts.org/product/2431641031623/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-1	a	13 x 75 cl	1.3	0.4	0	22	6.6	527	0.86	0.344	534.3	f	m	l	l	l			
0217217027229	http://world-en.openfoodfacts.org/product/0217217027229/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	en:nutriscore	-1	a	NA	1.3	0.4	0	22	6	519	0.79	0.316	524.1	f	m	l	l	l			
0217217028608	http://world-en.openfoodfacts.org/product/0217217028608/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	en:nutriscore,en:nutriscore-grade-a	-1	a	NA	1.3	0.4	0	22	6.6	527	0.86	0.344	534.3	f	m	l	l	l			
0217217019743	http://world-en.openfoodfacts.org/product/0217217019743/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217217021524	http://world-en.openfoodfacts.org/product/0217217021524/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0.001	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
2431641017252	http://world-en.openfoodfacts.org/product/2431641017252/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0.01	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217217038317	http://world-en.openfoodfacts.org/product/0217217038317/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0.1	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217217028677	http://world-en.openfoodfacts.org/product/0217217028677/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0.6	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217217030441	http://world-en.openfoodfacts.org/product/0217217030441/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	NA	-1	a	NA	1.2999999523163	0.40000000596046	0	22	6.5999999046326	527	0.86000001430511	0.344000005722044	534.2999966144573	NA	m	l	l	l			
2431641024533	http://world-en.openfoodfacts.org/product/2431641024533/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	NA	-1	a	NA	1.2999999523163	0.40000000596046	0	22	6.5999999046326	534	0.86000001430511	0.344000005722044	534.2999966144573	NA	m	l	l	l			
0217217037327	http://world-en.openfoodfacts.org/product/0217217037327/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	NA	-1	a	NA	1.3	0.4	0.1	22	6.6	527	0.86	0.344	534.3	NA	m	l	l	l			
2225017035687	http://world-en.openfoodfacts.org/product/2225017035687/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	NA	1	b	NA	1	0	2.2	23	7.2	519	1.2	0.48	550.4	NA	m	l	l	l			
0217827025523	http://world-en.openfoodfacts.org/product/0217827025523/escalope-milanaise-le-gaulois	Escalope milanaise	le-gaulois	NA	NA	NA	1	b	NA	1	1	2.2	23	7.2	519	1.2	0.48	550.4	NA	m	l	l	l			
0227080024607	http://world-en.openfoodfacts.org/product/0227080024607/escalope-milanaise-pere-dodu	Escalope milanaise	pere-dodu	NA	NA	en:french-meat,en:french-poultry	0	b	NA	1.9	0.6	0.6	20	7.6	548	1.1	0.44	539.5	f	m	l	l	l			
2860241026706	http://world-en.openfoodfacts.org/product/2860241026706/escalope-milanaise	Escalope milanaise	NA	NA	NA	en:french-meat,en:french-poultry	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	f	m	l	l	l			
2860241019616	http://world-en.openfoodfacts.org/product/2860241019616/escalope-milanaise	Escalope milanaise	NA	NA	NA	NA	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	NA	m	l	l	l			
2255103081991	http://world-en.openfoodfacts.org/product/2255103081991/escalope-milanaise	Escalope milanaise	NA	NA	NA	NA	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217217034449	http://world-en.openfoodfacts.org/product/0217217034449/escalope-milanaise	Escalope milanaise	NA	NA	NA	NA	-1	a	NA	0.8	0.1	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
4059699085528	http://world-en.openfoodfacts.org/product/4059699085528/escalope-milanaise	Escalope milanaise	NA	NA	NA	NA	2	b	NA	6	0.8	3	17.1	11.1	711	1.3	0.52	701.4	NA	m	l	l	m			
0217217029582	http://world-en.openfoodfacts.org/product/0217217029582/escalope-milanaise-le-gaulois	Escalope Milanaise	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0.8	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217827021655	http://world-en.openfoodfacts.org/product/0217827021655/escalope-milanaise-le-gaulois	Escalope Milanaise	le-gaulois	NA	NA	NA	1	b	NA	1	1	2.2	23	7.2	519	1.2	0.48	550.4	NA	m	l	l	l			
3248832968953	http://world-en.openfoodfacts.org/product/3248832968953/escalope-milanaise	Escalope Milanaise	NA	NA	NA	NA	-2	a	NA	6.4	0.9	2.6	7.9	17	670	0.67	0.268	660.1	NA	m	l	l	m			
0217827033191	http://world-en.openfoodfacts.org/product/0217827033191/escalope-milanaise	Escalope Milanaise	NA	NA	NA	NA	2	b	NA	1.5	0	1	21	8.3	552	1.5	0.6	553.6	NA	m	l	l	l			
2208928029068	http://world-en.openfoodfacts.org/product/2208928029068/escalope-milanaise-100-filet-royal-bernard	Escalope milanaise 100% filet	royal-bernard	NA	NA	en:no-preservatives,en:nutriscore,en:nutriscore-grade-a	-2	a	NA	1.4	0.4	0.9	18	13	602	0.56	0.224	578.8	f	m	l	l	l	f	f	f
0217827023819	http://world-en.openfoodfacts.org/product/0217827023819/escalope-milanaise-chapelure-tomate-origan-le-gaulois	escalope milanaise chapelure tomate origan	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	2	b	252 g	1.5	0.4	1	21	8.3	552	1.5	0.6	553.6	f	m	l	l	l			
3166352967907	http://world-en.openfoodfacts.org/product/3166352967907/escalope-milanaise-dinde-100-filet-marie	Escalope Milanaise, Dinde 100% filet	marie	Magasins U, carrefour.fr	org-groupe-ldc	en:french-meat,en:no-preservatives,en:french-poultry,en:green-dot,en:no-additives,en:no-colorings,en:nutriscore,en:nutriscore-grade-a,fr:info-tri-point-vert	-2	a	300 g	6.4	0.9	2.6	7.9	17	670	0.65	0.26	660.1	f	m	l	l	m	f	f	f
0217217015554	http://world-en.openfoodfacts.org/product/0217217015554/escalope-milanaise-nature-le-gaulois	Escalope milanaise nature	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217827024205	http://world-en.openfoodfacts.org/product/0217827024205/escalope-milanaises-le-gaulois	Escalope milanaises	le-gaulois	NA	NA	en:french-meat,en:french-poultry	2	b	NA	1.5	0.4	1	21	8.3	552	1.5	0.6	553.6	f	m	l	l	l			
2431641022560	http://world-en.openfoodfacts.org/product/2431641022560/escalope-milanaises-le-gaulois	Escalope milanaises	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0.8	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217827029453	http://world-en.openfoodfacts.org/product/0217827029453/escalope-milanaises	Escalope milanaises	NA	NA	NA	NA	1	b	NA	1	0.1	2.2	23	7.2	519	1.2	0.48	550.4	NA	m	l	l	l			
0217217029780	http://world-en.openfoodfacts.org/product/0217217029780/escalope-milanaises-le-gaulois	Escalope Milanaises	le-gaulois	NA	NA	en:french-meat,en:french-poultry	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	f	m	l	l	l			
2255104072028	http://world-en.openfoodfacts.org/product/2255104072028/escalope-milanaise-tomate-origan-le-gaulois	Escalope milanaise tomate origan	le-gaulois	NA	NA	en:french-meat,en:french-poultry	1	b	NA	1	1	2.2	23	7.2	519	1.2	0.48	550.4	f	m	l	l	l			
2276754011618	http://world-en.openfoodfacts.org/product/2276754011618/escalope-poulet-le-gaulois	Escalope poulet	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a,fr:triman	-4	a	NA	2.1	0.5	0	22	0	448	0.15	0.06	451.7	f	l	l	l	l	f	f	f
2142439002090	http://world-en.openfoodfacts.org/product/2142439002090/escalope-poulet	Escalope poulet	NA	NA	NA	en:green-dot	-4	a	NA	0.8	0.24	0.5	25	0.5	452	0.1	0.04	463.1	f	l	l	l	l			
2600486012993	http://world-en.openfoodfacts.org/product/2600486012993/escalope-poulet-extra-fines	Escalope poulet extra fines	NA	NA	NA	en:french-meat,en:french-poultry,en:green-dot,fr:produit-certifie	-4	a	NA	1.5	0.5	0.5	24	0.5	460	0.1	0.04	472.0	f	l	l	l	l			
2275104028078	http://world-en.openfoodfacts.org/product/2275104028078/escalope-poulet-fermier-alsace	Escalope Poulet fermier alsace	NA	NA	NA	en:french-meat,en:french-poultry,en:pgi,fr:label-rouge	-4	a	NA	0.8	0.24	0	24.7	0	444	0.1	0.04	449.5	f	l	l	l	l	f	f	f
0217217020206	http://world-en.openfoodfacts.org/product/0217217020206/escalopes-le-gaulois	Escalopes	le-gaulois	NA	NA	en:french-meat,en:french-poultry	-1	a	0,193 kg	0.8	0.1	1.9	22	5.8	506	0.7	0.28	502.2	f	m	l	l	l			
2431638037720	http://world-en.openfoodfacts.org/product/2431638037720/escalopes-le-gaulois	Escalopes	le-gaulois	NA	NA	en:french-meat,en:french-poultry	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l			
0217827030961	http://world-en.openfoodfacts.org/product/0217827030961/escalopes-le-gaulois	Escalopes	le-gaulois	NA	NA	en:nutriscore	2	b	NA	1.5	0.4	1	21	8.3	552	1.5	0.6	553.6	f	m	l	l	l			
2860241021718	http://world-en.openfoodfacts.org/product/2860241021718/escalopes-a-la-milanaise	Escalopes à la milanaise	NA	NA	NA	NA	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	NA	m	l	l	l			
2860241020865	http://world-en.openfoodfacts.org/product/2860241020865/escalopes-a-la-milanaise	Escalopes à la milanaise	NA	NA	NA	NA	-1	a	NA	0.7	0.3	2.3	22.7	6.3	510	0.78	0.312	518.9	NA	m	l	l	l			
2860241023750	http://world-en.openfoodfacts.org/product/2860241023750/escalopes-a-la-milanaise	Escalopes à la Milanaise	NA	NA	NA	NA	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	NA	m	l	l	l			
2860241023095	http://world-en.openfoodfacts.org/product/2860241023095/escalopes-a-la-milanaise-dinde-volandry	Escalopes à la Milanaise Dinde	volandry	Leclerc	NA	NA	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	NA	m	l	l	l	f	f	f
3033610095170	http://world-en.openfoodfacts.org/product/3033610095170/escalopes-de-canard-du-sud-ouest-labeyrie	Escalopes de canard du sud-ouest	labeyrie	NA	NA	en:pgi,fr:canard-a-foie-gras-du-sud-ouest	1	b	NA	5	1.8	0	22	0.7	569	1	0.4	570.9	f	m	m	l	m	f	f	
0265971023094	http://world-en.openfoodfacts.org/product/0265971023094/escalopes-de-cuisses-de-poulet-fermier-les-fermiers-de-loue	Escalopes de cuisses de poulet fermier	les-fermiers-de-loue	Auchan	NA	en:free-range,en:free-range-poultry,en:nutriscore,en:nutriscore-grade-a,en:pgi,fr:label-rouge,fr:volailles-fermieres-de-loue-elevees-en-liberte	-3	a	224 g	5.9	1.7	0	20	0	577	0.15	0.06	558.3	f	l	m	l	m			
2600491029061	http://world-en.openfoodfacts.org/product/2600491029061/escalopes-de-dinde-auchan	escalopes de dinde	auchan	Auchan	org-auchan-apaw	NA	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	NA	l	l	l	l			
2614154021255	http://world-en.openfoodfacts.org/product/2614154021255/escalopes-de-dinde-le-gaulois	escalopes de dinde	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.1	0.4	0	25	0	460	0.16	0.064	465.7	f	l	l	l	l			
2431638026045	http://world-en.openfoodfacts.org/product/2431638026045/escalopes-de-dinde-le-gaulois	escalopes de dinde	le-gaulois	NA	NA	NA	0	b	NA	0.1	0.1	0.1	23	1	406	1.1	0.44	411.7	NA	m	l	l	l			
2600003060025	http://world-en.openfoodfacts.org/product/2600003060025/escalopes-de-dinde-auchan	Escalopes de dinde	auchan	Auchan	org-auchan-apaw	en:fed-without-gmos,en:french-meat,en:french-poultry,fr:produit-certifie	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	f	l	l	l	l			
2600499020015	http://world-en.openfoodfacts.org/product/2600499020015/escalopes-de-dinde-auchan	Escalopes de dinde	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry	-4	a	NA	0.5	0.5	0	25	0	444	0.1	0.04	443.5	f	l	l	l	l			
2600282018434	http://world-en.openfoodfacts.org/product/2600282018434/escalopes-de-dinde-auchan	Escalopes de dinde	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry	-4	a	NA	0.8	0.4	0.5	25	0.5	456	0.1	0.04	463.1	f	l	l	l	l			
0213566028214	http://world-en.openfoodfacts.org/product/0213566028214/escalopes-de-dinde-la-nouvelle-agriculture	Escalopes de dinde	la-nouvelle-agriculture	NA	NA	NA	-4	a	NA	1.2	0.3	0	25	0	464	0.18	0.072	469.4	NA	l	l	l	l			
0217290053665	http://world-en.openfoodfacts.org/product/0217290053665/escalopes-de-dinde-le-gaulois	Escalopes de dinde	le-gaulois	NA	NA	en:french-meat,en:french-poultry	-4	a	NA	0.8	0.8	1.9	22	5.8	444	0.07	0.028	502.2	f	l	l	l	l			
2431638038116	http://world-en.openfoodfacts.org/product/2431638038116/escalopes-de-dinde-le-gaulois	Escalopes de dinde	le-gaulois	NA	NA	en:french-meat,en:french-poultry	0	b	0,298 kg	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l	f	f	f
2431638023884	http://world-en.openfoodfacts.org/product/2431638023884/escalopes-de-dinde-le-gaulois	Escalopes de dinde	le-gaulois	NA	NA	en:french-meat,en:french-poultry	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l			
0217638033724	http://world-en.openfoodfacts.org/product/0217638033724/escalopes-de-dinde-le-gaulois	Escalopes de dinde	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.3	0	0	24	0	452	0.13	0.052	456.1	f	l	l	l	l	f	f	f
2614156016600	http://world-en.openfoodfacts.org/product/2614156016600/escalopes-de-dinde-le-gaulois	Escalopes de dinde	le-gaulois	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.3	0.4	0	24	0	452	0.15	0.06	456.1	f	l	l	l	l			
0217638035490	http://world-en.openfoodfacts.org/product/0217638035490/escalopes-de-dinde-le-gaulois	Escalopes de dinde	le-gaulois	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.4	0.4	0	23	0	439	0.19	0.076	442.8	f	l	l	l	l			
2614154027356	http://world-en.openfoodfacts.org/product/2614154027356/escalopes-de-dinde-le-gaulois	Escalopes de dinde	le-gaulois	NA	NA	NA	-4	a	NA	1.1000000238419	0.40000000596046	0	25	0	460	0.16	0.064	465.7000008821503	NA	l	l	l	l			
2431638018101	http://world-en.openfoodfacts.org/product/2431638018101/escalopes-de-dinde-le-gaulois	Escalopes de dinde	le-gaulois	NA	NA	NA	0	b	NA	0.1	0	0.1	23	1	406	1.1	0.44	411.7	NA	m	l	l	l			
2431638022115	http://world-en.openfoodfacts.org/product/2431638022115/escalopes-de-dinde-le-gaulois	Escalopes de dinde	le-gaulois	NA	NA	NA	0	b	NA	0.1	0.1	0.1	23	1	406	1.1	0.44	411.7	NA	m	l	l	l			
0217978057138	http://world-en.openfoodfacts.org/product/0217978057138/escalopes-de-dinde-les-accessibles	Escalopes de dinde	les-accessibles,le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.3	0.4	0	24	0	452	0.15	0.06	456.1	f	l	l	l	l	f	f	f
0217978065461	http://world-en.openfoodfacts.org/product/0217978065461/escalopes-de-dinde-les-accessibles	Escalopes de dinde	les-accessibles,le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a,fr:triman	-4	a	NA	1.3	0.4	0	24	0	452	0.15	0.06	456.1	f	l	l	l	l	f	f	f
